,Id,neg,neu,pos,compound,Date,User,Tweet,Comment,RT,Like
13,lovehatesleft,0.0,1.0,0.0,0.0,2021-12-31 23:59:19+00:00,lovehatesleft,@michaelmalice Its apple + short attention spans,0,0,0
14,tomhollndlatam,0.0,1.0,0.0,0.0,2021-12-31 23:59:18+00:00,tomhollndlatam,El 5 de marzo se estrenaría Cherry a nivel mundial en la plataforma Apple TV+  https://t.co/5gZ4lX0I1f,1,0,21
15,Ieq81ySuCTyzrj6,0.0,1.0,0.0,0.0,2021-12-31 23:59:16+00:00,Ieq81ySuCTyzrj6,@Apple_______red でもさ、あまのじゃくって嘘つきだよね？w確か反対のこと言うんだよね？w,1,0,0
16,guitarboyled,0.0,0.814,0.186,0.8268,2021-12-31 23:59:09+00:00,guitarboyled,"@pakpakchicken Investing is incredibly easy. Go all in on $TSLA and you will beat the index year after year. In the past you had to do the same with Google, Amazon, Apple, etc. for amazing returns. Next decade belongs to Tesla.",1,1,37
17,fdcincshop,0.0,0.617,0.383,0.7351,2021-12-31 23:59:05+00:00,fdcincshop,"because i like Hermes #hermes @Apple #watches Anyway drama happy new year 
https://t.co/qZqHP4aOQr",0,0,0
18,tkinzee,0.149,0.851,0.0,-0.1027,2021-12-31 23:58:57+00:00,tkinzee,Stores that don’t take Apple Pay should be looted,0,0,0
19,eeMNee,0.0,1.0,0.0,0.0,2021-12-31 23:58:52+00:00,eeMNee,@aigu Apple. *duckundweg*,0,0,0
20,JamesK08413365,0.0,1.0,0.0,0.0,2021-12-31 23:58:51+00:00,JamesK08413365,"前日比-0.63
#Apple
#楽天証券",0,1,0
21,teresaparty2,0.0,1.0,0.0,0.0,2021-12-31 23:58:50+00:00,teresaparty2,@maika_apple あけおめ〜（＾ν＾）,0,0,0
22,gracefulvibin,0.0,0.778,0.222,0.7712,2021-12-31 23:58:49+00:00,gracefulvibin,"Ways to listen, subscribe, &amp; donate! Please share with anyone who needs some hope in the New Year

Anchor/Spotify - https://t.co/j5L7n5vC5o 

Apple - https://t.co/yMCx7D5uDO

Facebook - https://t.co/3JaHmkyhdq

Buy Me A Coffee - https://t.co/8WuZQTDcH1

#Mentalhealth #NewYear2022",0,0,0
23,skinimod,0.0,1.0,0.0,0.0,2021-12-31 23:58:48+00:00,skinimod,Danke Apple und euch allen auch ein gesundes und erfolgreiches Jahr 2022! #NewYear2022 #neuesjahr https://t.co/SABezbGqAl,0,0,0
24,kakicchysmusic4,0.0,1.0,0.0,0.0,2021-12-31 23:58:48+00:00,kakicchysmusic4,宮野徹の「自然 - Single」をApple Musicで https://t.co/BuN55dlqIa #applemusic #iTunes #music,0,0,0
25,CheechAintShit,0.195,0.805,0.0,-0.5256,2021-12-31 23:58:44+00:00,CheechAintShit,@Mamossis334 @dys_funktion101 BBLs are the most dangerous cosmetic surgery you can get. Apples to oranges.,1,0,5
26,karengeier,0.0,1.0,0.0,0.0,2021-12-31 23:58:44+00:00,karengeier,thinking about when the fruit stand had a sign for Cram Apple this year,0,0,3
27,DrJayGee1,0.0,0.857,0.143,0.3612,2021-12-31 23:58:43+00:00,DrJayGee1,@AnthonyMcArthur @BarnettforAZ @AOC If you like women that can eat an apple through a chain link fence.,0,0,0
28,mythologyguy,0.0,1.0,0.0,0.0,2021-12-31 23:58:41+00:00,mythologyguy,Apple Watches probably tell people in wheelchairs to stand up. #showerth0ught,0,0,0
29,SandyCamper1,0.0,1.0,0.0,0.0,2021-12-31 23:58:41+00:00,SandyCamper1,"@WFKARS @CiaoSamin We are having our signature fondue with roasted fingerling potatoes &amp; cauliflower, carrots, pigs in a blanket, apples, and shrimp. Fondue set purchased in Switzerland circa 1953 on in-laws honeymoon.",1,0,1
30,tito09_n,0.0,1.0,0.0,0.0,2021-12-31 23:58:40+00:00,tito09_n,@nousan_apple あけおめ〜！！！！,0,0,0
31,gravgurl,0.166,0.717,0.117,-0.2732,2021-12-31 23:58:40+00:00,gravgurl,I think ive finally come to accept the fact apple airpods are trash and not loud at all. Hate,0,0,0
32,LynsieG6,0.059,0.842,0.099,0.2263,2021-12-31 23:58:40+00:00,LynsieG6,"@RexPhilia Now I'm picturing a pissed-off strawberry. lol
But yeah, it just might be an allergic reaction. Does it also happen with peaches, cherries, apples, raspberries, and blackberries? They're in the same fam as strawberries so they might have a similar effect if that's happening.",0,0,0
33,takaokatetsushi,0.0,1.0,0.0,0.0,2021-12-31 23:58:39+00:00,takaokatetsushi,"@sizuponnu_apple あけおめ⛩️🎍

ことよろ⛅💘",0,0,0
34,lflick131,0.084,0.764,0.152,0.367,2021-12-31 23:58:37+00:00,lflick131,"@AOC @GovKathyHochul Please go back to NY.  Our gov is with his wife during her cancer treatment and carrying a full schedule, not getting drunk on SoBe while flexing his Apple muscle.  In fact, all NYers feel free to get on 95 &amp; head NORTH!",0,0,0
35,spinosaurus23,0.065,0.793,0.143,0.3947,2021-12-31 23:58:36+00:00,spinosaurus23,@Apple Designed and manufactured to break down and become obsolete in less than 2 years time in order to continue repeated purchases of new I phones so Apple remains profitable and competitive,0,0,1
36,DirtySteeeve,0.04,0.817,0.144,0.6369,2021-12-31 23:58:34+00:00,DirtySteeeve,Welp. Today was my last day @ Apple…while I’m truly gonna miss seeing some faces on an almost daily basis…it was time to move onto bigger and better things. &amp; THAT is how I’m starting 2022 😎😎😎,3,0,28
37,mlouisrubbish,0.423,0.577,0.0,-0.4466,2021-12-31 23:58:34+00:00,mlouisrubbish,@canyonsuck NO es fiona apple 😭,0,0,0
38,mosatrajectum79,0.0,1.0,0.0,0.0,2021-12-31 23:58:31+00:00,mosatrajectum79,@Apple_Will44 @Mr_Lawrence4 @MercedesAMGF1 2022,1,0,1
39,DJTORO13,0.0,1.0,0.0,0.0,2021-12-31 23:58:31+00:00,Ieq81ySuCTyzrj6,"@Apple_______red 虎柄の服はどう？？
ちょうど寅年だし🐯🐯🐯",1,0,0
40,jakebrowatzke,0.0,0.859,0.141,0.6808,2021-12-31 23:58:30+00:00,DJTORO13,Just posted a photo @ Gators Apple Valley https://t.co/WekdF05CHS,0,0,0
41,rakutenmaan,0.0,1.0,0.0,0.0,2021-12-31 23:58:27+00:00,jakebrowatzke,"$TSLA will have margins better than Apple on a product that sells for nearly 100x the price per unit of an iPhone 🤯

Annual global revenue for Autosales ~$2.7 trillion
Smart phone ~$404 billion

Let that sink in.",3,2,27
42,manciniprideaux,0.0,0.688,0.312,0.6124,2021-12-31 23:58:26+00:00,rakutenmaan,Apple Watchの初売り5とかも入ってたらよかったのに…,0,0,0
43,MisterSalesman,0.0,1.0,0.0,0.0,2021-12-31 23:58:26+00:00,manciniprideaux,@MikeScovotti @Apple @TravisEngle I agree it's like it acting improv class in the car,0,0,0
44,kendraxtamia,0.0,0.588,0.412,0.2732,2021-12-31 23:58:25+00:00,MisterSalesman,"Apple and pear seeds contain arsenic, which may be deadly to dogs.

random facts",0,0,3
45,fineassgirl___,0.0,1.0,0.0,0.0,2021-12-31 23:58:23+00:00,kendraxtamia,@sohelpmegosh Apple Watch fitness.,1,0,0
46,applesplz,0.0,0.825,0.175,0.8456,2021-12-31 23:58:22+00:00,fineassgirl___,Apple juice be so good…I’m drinking my third one today 😭😋,0,0,0
47,coreymlevine,0.0,0.925,0.075,0.5562,2021-12-31 23:58:20+00:00,applesplz,"@tinyfluffs Day One. It's a very nice app, but Apple only. Also carries a yearly subscription for the version I'm using now. When I started using it it was a buy-once deal.

But it's kind of nice even with the sub costs. It's actively maintained, and they provide encrypted sync/storage.",0,0,1
48,shrimpi0us,0.0,1.0,0.0,0.0,2021-12-31 23:58:16+00:00,coreymlevine,"Own an Apple Watch? 

After years of owning &amp; wearing an Apple Watch, I finally made a small change that completely changed my life. 

That one change was - turning OFF all message notifications! 

In a world where we're always wired in, let your wrist be free of vibrations.",2,0,0
49,news89com,0.0,0.881,0.119,0.2263,2021-12-31 23:58:12+00:00,shrimpi0us,@lesausageperson eating tousands of apple seeds every day so i get immunity from cyanide,0,0,1
50,xtan_46,0.0,1.0,0.0,0.0,2021-12-31 23:58:11+00:00,news89com,Government asks Apple to make goods worth $50 billion/year in India – Times of India https://t.co/l1IWxP25jv,0,0,0
51,BobbyMcCreery,0.0,0.796,0.204,0.6249,2021-12-31 23:58:02+00:00,xtan_46,@Apple_N46 おはよ〜🍓,0,0,1
52,msandreacamille,0.193,0.63,0.177,-0.1027,2021-12-31 23:58:01+00:00,BobbyMcCreery,Apples to Apples with Mr. Don Karns. What a great way to roll in the new year. https://t.co/M02LQYc3Gs,0,0,3
53,FantasyWrinkle,0.0,1.0,0.0,0.0,2021-12-31 23:58:00+00:00,msandreacamille,I don’t want to pay $100 for screen repair I paid for Apple care plus 😂 just fix my joint man I’m livid.,0,0,1
54,DWHonan,0.078,0.761,0.161,0.5859,2021-12-31 23:57:59+00:00,FantasyWrinkle,That's Apple Heaven-Fibula to you!,0,0,0
55,cinnamazon_,0.0,1.0,0.0,0.0,2021-12-31 23:57:59+00:00,DWHonan,"Delighted to have found great #BBQ at Buckshot Honey in #Snoqualmie. Lusciously fatty brisket is sourced locally and smoked on a reverse flow pit fired with apple wood.

Read more in my IG post:
https://t.co/cgZTtdlhbY

@jetcitystar @zeraphoto @SD70MACMAN @BDFphotography",1,0,6
56,sandambara,0.0,1.0,0.0,0.0,2021-12-31 23:57:54+00:00,cinnamazon_,Not Apple tryna glitch the time,0,0,0
57,JustinLevy_,0.0,0.839,0.161,0.5574,2021-12-31 23:57:53+00:00,sandambara,新年早々AppleからICMP too largeが大量にやってきておりますね,0,0,4
58,kalokai_ri,0.0,0.762,0.238,0.5777,2021-12-31 23:57:52+00:00,JustinLevy_,@MattStultz I would have her try the Apple Maps. If you update her phone and make sure it’s horizontal after starting the drive the graphics are huge,1,0,2
59,KILLMYM00N,0.0,1.0,0.0,0.0,2021-12-31 23:57:52+00:00,Ieq81ySuCTyzrj6,@Apple_______red ポッケにも財布にも入らないくらいの大金もらってやっぜ！,1,0,0
60,natehiggins,0.042,0.785,0.173,0.802,2021-12-31 23:57:52+00:00,kalokai_ri,@cftvapothecary The gin I got is apple and hibiscus flavoured and it's so good 😌,0,0,0
61,giara19,0.0,1.0,0.0,0.0,2021-12-31 23:57:50+00:00,KILLMYM00N,yo apple yall homophobic? https://t.co/azcDy93dOV,1,0,5
62,Molson_Hart,0.0,1.0,0.0,0.0,2021-12-31 23:57:50+00:00,natehiggins,I started this process in lockdown. I ordered a yoga mat and 2 5kg dumbbells. I signed up for Apple Fitness+ and found a few work outs that worked for me. I saw the vast majority of my progress in those first 6 months. Eventually I started running too &amp; signed up for a gym.,1,0,13
63,blkmathmagic,0.0,1.0,0.0,0.0,2021-12-31 23:57:49+00:00,natehiggins,"Annoyingly there are no badges for a perfect year on Apple Fitness, so you’ll have to take these ones for it. https://t.co/HY5HkEXVzP",2,1,25
64,Mervynsmith13,0.056,0.636,0.309,0.9293,2021-12-31 23:57:47+00:00,giara19,"@Apple_tart あけましておめでとうございますm(*_ _)m
今年もよろしく？(´・ω・｀)",1,0,1
65,diathisdiathat,0.0,1.0,0.0,0.0,2021-12-31 23:57:47+00:00,Molson_Hart,"5. Messages: concentrated (Facebook, WhatsApp)
6. Text: concentrated (Twitter, Facebook)
7. Music: fragmented (Spotify, Amazon, Apple)
8. Durable e-commerce: concentrated (amazon)
9. Perishable e-commerce: fragmented (Walmart, Instacart, Amazon, Kroger)

2/5",1,0,3
66,PSgreatworld,0.0,1.0,0.0,0.0,2021-12-31 23:57:46+00:00,Molson_Hart,"Market concentration of internet industries

1. User Generated Video: concentrated market (tiktok, YouTube)
2. Podcasts: fragmented market (Apple, Spotify, Stitcher, Website, etc)
3. Images: concentrated (Facebook, Instagram)
4. Movies/TV: fragmented (Netflix, Hulu, Disney+)

1/5",2,0,8
67,OopsAllDrops,0.0,0.954,0.046,0.1779,2021-12-31 23:57:43+00:00,blkmathmagic,Apple crumble is coming https://t.co/OxKxyUabuc,3,0,42
68,pcartbf,0.0,1.0,0.0,0.0,2021-12-31 23:57:42+00:00,Mervynsmith13,"@OwlChick4 I go loads of them! Heinz and Ella's kitchen. Loads of fruit puree ones. She's on these apple drinks, like fruit shoots but no where near as sweet or strong. She loves them. Obv with thickner though",0,0,1
69,jebstu07,0.0,1.0,0.0,0.0,2021-12-31 23:57:39+00:00,diathisdiathat,Apple Arcade is lit.,0,0,1
70,rainbowunicrn91,0.0,1.0,0.0,0.0,2021-12-31 23:57:36+00:00,PSgreatworld,"ALL DAY MAINS-BORROWDALE ORGANIC PORK CUTLET Jerusalem artichoke, mashed potato,pepper,bread sauce,apple cider gravy,candied walnuts",0,0,0
71,ert_tinoco,0.0,1.0,0.0,0.0,2021-12-31 23:57:35+00:00,OopsAllDrops,"Amazon [$949.99, $49.01 (5%) off]: 2020 Apple MacBook Air Laptop: Apple M1 Chip, 13” Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Silver

🛒 https://t.co/idghaH5yKL 

https://t.co/X1E3ODMzlp

 ⏰ 23:57:34 #ad",0,0,0
72,ecl1psejk,0.0,1.0,0.0,0.0,2021-12-31 23:57:33+00:00,pcartbf,"La tronche des deux flics sur le toit d'Apple pendant le concert des Beatles, ça me fait déjà mon année. #getbackthebeatles",0,0,4
73,kmmsan_22,0.0,1.0,0.0,0.0,2021-12-31 23:57:32+00:00,jebstu07,@nathanisnewhere They will eat apples (if you have) 👍🏻,0,0,0
74,rossk,0.0,0.724,0.276,0.7264,2021-12-31 23:57:31+00:00,rainbowunicrn91,MINI-APPLE-TITS I AM IN YOU!!,0,0,1
75,ziigiiziig,0.0,0.919,0.081,0.2755,2021-12-31 23:57:30+00:00,ert_tinoco,@an_apple_98 Solo os falta la boda  que buen año el tuyo ☺️🍎,0,0,0
76,JoshuaBailey184,0.13,0.795,0.075,-0.3182,2021-12-31 23:57:29+00:00,ecl1psejk,and when i finish this whole green apple soju bottle and end up speaking gibberish by the end of the night,0,0,0
77,Neurons_AI,0.181,0.725,0.094,-0.296,2021-12-31 23:57:29+00:00,kmmsan_22,両親からのお年玉が1万円のAppleカードなんですが神ですかね？,0,0,3
78,sIowsparty,0.0,1.0,0.0,0.0,2021-12-31 23:57:28+00:00,rossk,Someday I hope to dedicate the part of my brain that remembers old Apple ads to something more useful.,0,0,1
79,brian_phares,0.0,1.0,0.0,0.0,2021-12-31 23:57:28+00:00,ziigiiziig,@Trash_Fiona @fionadourif Is this about the time we went Fiona Apple picking? Like the ones you don't eat but the ones you throw at buses?,0,0,0
80,LuisCortezXD,0.083,0.651,0.266,0.4767,2021-12-31 23:57:27+00:00,JoshuaBailey184,@thoompdotwav I still have some ACUs I need to rit dye green for shits and giggles because apple green ACUs look tight actually,0,0,0
81,fitssk,0.0,1.0,0.0,0.0,2021-12-31 23:57:26+00:00,Neurons_AI,Challenges of Adversarial Image Augmentations – Apple Machine Learning Research -  https://t.co/5JsNEcxP7Q #machinelearning #intoAInews,0,0,0
82,gustavokov,0.0,1.0,0.0,0.0,2021-12-31 23:57:22+00:00,sIowsparty,@blairsmani that apple background sound feature... wait,0,0,0
83,wallsncherry,0.0,1.0,0.0,0.0,2021-12-31 23:57:14+00:00,brian_phares,"my apple watch: hey it's time to stand up

the four manhattans inside me: https://t.co/MsMtVoRFpy",0,0,7
84,JoelRheinberger,0.0,0.819,0.181,0.8555,2021-12-31 23:57:12+00:00,LuisCortezXD,I’m surprised at times that some big chain store still don’t accept Apple Pay,0,0,0
85,Paulmathewson,0.0,1.0,0.0,0.0,2021-12-31 23:57:08+00:00,fitssk,@A_B_O_apple 次に来た枠にみんないて速攻打たれました……😇,0,0,0
86,StarOfTerra,0.0,0.69,0.31,0.7353,2021-12-31 23:57:03+00:00,gustavokov,"- com o fim da pandemia e aperto monetário a bolha de valuation de tech vai desinflar, dessa vez não é diferente, vai ter regressão à média em top e bottom line em empresas como NVidia; AMD e Apple podem sofrer menos em fundamentals mas ações vão desinflar tb",2,0,5
87,kyunghonation,0.304,0.696,0.0,-0.5423,2021-12-31 23:57:01+00:00,wallsncherry,HE DIDNT GOT APPLES THIS YEAR 🥺,0,0,1
88,kmilf21,0.0,0.562,0.438,0.7777,2021-12-31 23:57:00+00:00,JoelRheinberger,"The best TV / streaming shows of 2021 according to @incrediblemelk 

Starstruck (iview)
Made for Love (Stan)
Foundation (Apple)
The Newsreader (iview)
Squid Game (Netflix)
Girls5Eva (Stan)
The Underground Railroad (Amazon)
The White Lotus (Binge)
Ted Lasso (Apple)
Bump (Stan) https://t.co/iwqq8y6VzP",0,1,8
89,Xynthymr,0.056,0.944,0.0,-0.4122,2021-12-31 23:56:59+00:00,Paulmathewson,"LETS GO DAWGS!!!!!!

Big shoutout to @YouTubeTV @expressvpn @Apple @evianwater @kennyflowers_ @ray_ban @borabora @rum etc etc etc https://t.co/ZQSntekfTz",0,0,9
90,supergman75,0.0,0.856,0.144,0.4019,2021-12-31 23:56:56+00:00,StarOfTerra,my next computer is gonna be a mac just so i can send imessages without my dumb phone well played apple,0,0,3
91,webtechblog,0.325,0.675,0.0,-0.6486,2021-12-31 23:56:53+00:00,kyunghonation,@yeonblog seu apple music já pulou pra bad idea?,1,0,1
92,HeirMax,0.0,0.926,0.074,0.34,2021-12-31 23:56:45+00:00,kmilf21,@Dentonppm I’ve heard you can eat the lemons there like apples. Yes please!,1,0,0
93,hiyoko_filo,0.0,1.0,0.0,0.0,2021-12-31 23:56:43+00:00,Xynthymr,"Why do @WhatsApp users who use @Apple devices never seem to read their messages, and claim they never even saw the notification!? Or are all #iPhone users simply just too ignorant to read their texts? 🤔 Every single unread message on my #WhatsApp is an #Apple iPhone user 🙄",0,1,0
94,Akatathegod,0.0,1.0,0.0,0.0,2021-12-31 23:56:41+00:00,supergman75,@RedFiveModels @AppleTV Have you got a smart TV or PlayStation? Can get the Apple TV app on there.,0,0,1
95,gareth_d_evans,0.0,1.0,0.0,0.0,2021-12-31 23:56:40+00:00,webtechblog,Apple investigates Indian iPhone plant after workers strike following mass food poisoning https://t.co/iIkyJ7ZhpF,0,0,0
96,John_Robinson5,0.0,1.0,0.0,0.0,2021-12-31 23:56:39+00:00,HeirMax,"Backbone One Mobile Gaming Controller for iPhone - Turn Your iPhone into a Handheld Gaming Console - Play Xbox, Playstation, COD Mobile, Apple Arcade &amp; More [1 Month Xbox Game Pass Ultimate Included] https://t.co/lTYVMH1XXR",0,0,1
97,hikaruusadaB,0.0,1.0,0.0,0.0,2021-12-31 23:56:38+00:00,hiyoko_filo,"#Apple

#初売り #初売りセール #福袋2022年 

Apple(アップル)2022初売りはいつ?開催期間や対象商品・還元率まとめ｜shuhumika https://t.co/M0UmSmFhda",0,0,0
98,YAO52344779,0.0,0.693,0.307,0.6114,2021-12-31 23:56:35+00:00,Akatathegod,@YarwTeasy Do Some About Y’all Lyrics On Apple Music 😁,1,0,0
99,MaribelleVT,0.049,0.889,0.062,0.128,2021-12-31 23:56:35+00:00,gareth_d_evans,@PaxtonRoadUpper That's a lot of apple juice.,0,0,0
100,dougjlayne,0.0,0.891,0.109,0.5859,2021-12-31 23:56:34+00:00,John_Robinson5,Naaa they took the Blanguage off Apple Music?,0,0,0
101,jovanabananaaa,0.0,1.0,0.0,0.0,2021-12-31 23:56:30+00:00,hikaruusadaB,"楽天リアルタイムランキング TV,オーディオ 6位 27280円 08:56:30

【最大1,500円OFFクーポン★1月1日がお得★店内全品対象】【新品未開封品 国内正規品】AirPods Pro MWP22J/A Apple

https://t.co/QMfkLKKpFk",0,0,0
102,RakestrawNick,0.0,0.827,0.173,0.7227,2021-12-31 23:56:22+00:00,YAO52344779,@therealmerkabah Happy New Year! I look forward to the Apple app.,0,0,0
103,torejuloe,0.071,0.863,0.066,-0.0634,2021-12-31 23:56:22+00:00,MaribelleVT,"I've already made limoncello cookies, chocolate bourbon truffles, apple meringue pie, and I'm about to whip up a huge serving of baked mac n cheese and I have a whole other LOTR themed menu for tomorrow I am unstoppable https://t.co/0I6kz0bmhM",1,0,4
104,AsherahAmare,0.175,0.629,0.196,0.0772,2021-12-31 23:56:20+00:00,dougjlayne,"@DerwinLGray YouTube tv is amazing,  made the move years ago,has all the sports stations you will need,  if you need an electronics device I would go with an Apple TV over anything else.",0,0,0
105,Author_Asst,0.141,0.722,0.137,-0.0258,2021-12-31 23:56:12+00:00,jovanabananaaa,@mqzrd seguro todas las reproducciones de apple music son tuyas,0,0,1
106,Ivodka83,0.0,1.0,0.0,0.0,2021-12-31 23:56:11+00:00,RakestrawNick,@BSN__BASKETBALL @brgridiron 1 player the bengals have who I dont think gets talked about enough is bates. I'll give ya that but eli apple is a stretch man even if he is playing better,0,0,0
107,welshjb,0.0,1.0,0.0,0.0,2021-12-31 23:56:08+00:00,torejuloe,"I was quited pleased with the fireworks animation on my Apple Watch at the stroke of midnight. Lasted maybe 3-5 seconds.
Someone implemented that to be shown very very briefly once a year and a lot of people probably wouldn't notice either.
Beautiful.",0,0,1
108,Arita7070,0.0,1.0,0.0,0.0,2021-12-31 23:56:08+00:00,AsherahAmare,@InkedWitch77 @LucienGreaves I went from Android to apple and I have regrets lol,1,0,1
109,Anrin25,0.0,1.0,0.0,0.0,2021-12-31 23:56:05+00:00,Author_Asst,Rough in the Big Apple - Crowns of Chaos MC Book 2 - Dark Romance - and a Giveaway #Romance #DarkRomance #Giveaway https://t.co/8EDEitbkIR via @tinadonahue https://t.co/GBbB0kriKU,0,0,0
110,Artsy2002,0.0,1.0,0.0,0.0,2021-12-31 23:56:03+00:00,Ivodka83,"@Sandervandam2 Nog steeds! Nu is het Apple turnover!

Of zo iets.",0,0,0
111,MichaelFahey0,0.032,0.78,0.188,0.7783,2021-12-31 23:56:01+00:00,welshjb,@gfpaterson We can apple pie - coffee soon?,1,0,1
112,omarfaruqi,0.0,1.0,0.0,0.0,2021-12-31 23:56:00+00:00,Arita7070,apple　りんご,0,0,0
113,HappyMoneySaver,0.0,0.851,0.149,0.7901,2021-12-31 23:55:58+00:00,Anrin25,"@tarakogozen あけましておめでとうございます！
Apple Pencilに無理させちゃって反省…笑
きゃー！ありがとう！
ごぜんさんの楽しそうなツイート、いつもばっちり読んでるよ〜！！イラストも楽しみにまってる☺️今年もよろしくお願いします！！",1,0,1
114,AWBaker391,0.118,0.882,0.0,-0.2833,2021-12-31 23:55:57+00:00,Artsy2002,Coffee biscuits was for Shadowbringers. Candied apples are for Endwalker https://t.co/wKDsmY4xwW,0,0,1
115,kee_np,0.0,1.0,0.0,0.0,2021-12-31 23:55:57+00:00,MichaelFahey0,"Continued
Y the last man (Hulu fx)
Always sunny (Hulu fx)
Mr. corman (Apple TV)
Love life ( hbo max)
The undoing (hbo max)
I think you should leave ( Netflix)
The morning show ( Apple TV)",0,0,3
116,Jennife91915397,0.0,0.82,0.18,0.6904,2021-12-31 23:55:56+00:00,omarfaruqi,@h4sf4 Delete astu download balik on the new apple id,1,0,1
117,MRosaSansPons11,0.0,1.0,0.0,0.0,2021-12-31 23:55:41+00:00,HappyMoneySaver,"This simple and delicious 3-ingredient cream cheese apple dip recipe is going to absolutely blow your mind! Whip this crowd favorite up in just 5 minutes and dip away into this thick, smooth, creamy apple dip. 
3 Ingredient Cream Cheese Apple Dip
https://t.co/10bJ5euXox https://t.co/dbn6LD4oco",0,0,0
118,slimengrimen,0.0,1.0,0.0,0.0,2021-12-31 23:55:38+00:00,AWBaker391,"Hey @Apple, why can’t I leave a video voicemail when someone doesn’t pick up my FaceTime?!?! #apple #FaceTime #iPhone",0,0,0
119,KarmaGrandOrder,0.0,1.0,0.0,0.0,2021-12-31 23:55:35+00:00,kee_np,"@apple_SUT_apple あけおめ！
今年もよろしくね！",0,0,1
120,mfconstructor,0.0,1.0,0.0,0.0,2021-12-31 23:55:33+00:00,Jennife91915397,Used my Christmas money to buy me an Apple Watch and I must say I’m really liking it and I haven’t wore a watch in forever but it is nice 😊 https://t.co/B9IGv7HXmi,1,1,4
121,denyave,0.0,0.797,0.203,0.765,2021-12-31 23:55:27+00:00,MRosaSansPons11,"@Rubiapeleona1 Hola mira Rubia que me he puesto en una cuenta del ttwiter però de la Apple por eso me ves por aquí te seguiré valen feliz Año Nuevo,🌹🌹🌹🌹",0,0,0
122,_1Laflare,0.055,0.784,0.161,0.5719,2021-12-31 23:55:24+00:00,slimengrimen,gonna make an apple pie for new years,2,0,13
123,crabbysister6,0.166,0.714,0.12,-0.1022,2021-12-31 23:55:22+00:00,KarmaGrandOrder,"@apple_lucky_bag 1枚目で諭吉5人がお亡くなりになったので今回はこれが宝具マですヾ(๑╹◡╹)ﾉ""",0,0,0
124,InkedWitch77,0.138,0.806,0.056,-0.2642,2021-12-31 23:55:19+00:00,mfconstructor,Homemade apple pie 🤤🤤🤤 https://t.co/dinB7J3F5t,1,0,2
